"Variable_Name","Code_Display","Code_Query","Variable_Order","Variable_Key","Description","Unit_or_type","Data_type","Dataset","Subset","Group","SubGroup","Set_group_order","Version_or_questions","DSSAT_synon","DSSAT_group","DSSAT_order","MinVal","MaxVal","var_uid"
"initial_prof_NO3","ICPNO3","ICPNO3",25,,"Initial profile soil nitrate","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS",,2051,"CHP 2/8/2013",".",,,0,,242
"rhizobia_number","ICRZ#","ICRZC",26,,"Rhizobia number (count)","counts/cm3","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS",,2051,,"ICRN","INITIAL CONDITIONS",2506,0,,243
"rhizobia_effectiveness","ICRZE","ICRZE",27,,"Rhizobia effectiveness on 0-1 scale","number","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS",,2051,,"ICRE","INITIAL CONDITIONS",2507,,,244
"rhizobia_nitrogen_amount","ICRZN","ICRZN",28,,"Rhizobia nitrogen amount","kg/ha","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS",,2051,,,,,0,,245
"initial_conditions_notes","IC_NOTES","IC_NOTES",99,,"Any additioal information on sources of data or possible issues","text","text","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS",,2051,,,,,,,246
"initial_conditions_level","IC","IC",1,,"Initial conditions level, link","number","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,"IC","INITIAL CONDITIONS",2551,,,247
"initial_soil_layer_top_depth","ICTL","ICTL",2,,"Soil layer top depth","cm","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,"chp 2018-19-25",".",,,0,,248
"initial_soil_layer_base_depth","ICBL","ICBL",3,1,"Soil layer base depth","cm","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,"chp 2018-19-25","ICBL","INITIAL CONDITIONS",2552,0,,249
"initial_watr_conc_by_lyr","ICH2O","ICH2O",4,,"Initial water concentration by layer","unitless","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,"SH2O","INITIAL CONDITIONS",2553,,,250
"initial_NH4_concen_layer","ICNH4","ICNH4",5,,"Initial NH4 conc., as elemental N on dry wt. basis, by layer","ppm","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,"SNH4","INITIAL CONDITIONS",2554,0,,251
"initial_NO3_concen_layer","ICNO3","ICNO3",6,,"Initial NO3 conc., as elemental N on dry wt. basis, by layer","ppm","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,"SNO3","INITIAL CONDITIONS",2555,0,,252
"initial_NH4_mass_layer","ICNH4M","ICNH4M",7,,"Initial NH4, as elemental N on dry wt. basis, by layer","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,"2018-06-19 chp",,,,,,253
"initial_NO3_mass_layer","ICNO3M","ICNO3M",8,,"Initial NO3, as elemental N on dry wt. basis, by layer","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,"2018-06-19 chp",,,,,,254
"initial_Ntot_layer","ICN_TOT","ICN_TOT",9,,"Initial inorganic N amount, by layer","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,".",,,0,,255
"initial_soil_stable_C","ICSC","ICSC",10,,"Stable organic carbon by layer, expressed as g[C]/100g[soil]","%","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,".",,,,,256
"initial_soil_temperature","ICSLT","ICSLT",11,,"Initial soil temperature","degree_C","single","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,,,,,,257
"initial_soil_comment","IC_COMMENT","IC_COMMENT",99,,"Brief information on data for a single soil layer","text","text","EXPERIMENT","MANAGEMENT","INITIAL_CONDITIONS","INITIAL_CONDITION_LAYER",2052,,,,,,,258
"mgmt_operations_event","MGMT_EVENT","MGMT_EVENT",0,,"Management operations event type","code","text","EXPERIMENT","MANAGEMENT","EVENT_SPECIFICATION",,2060,"2020-05-05, CHP",,,,,,259
"mgmt_event_date","EVDATE","EVDATE",1,,"Management operations event date","date","single","EXPERIMENT","MANAGEMENT","EVENT_SPECIFICATION",,2060,"2020-05-05, CHP",,,,1,,260
"mgmt_event_notes","EV_NOTES","EV_NOTES",99,,"Management operations event notes","text","text","EXPERIMENT","MANAGEMENT","EVENT_SPECIFICATION",,2060,"2020-05-05, CHP",,,,,,261
"planting_level","PL","PL",1,,"Planting, level in treatment structure","number","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"MP","PLANTINGS",2601,,,262
"planting_date","PDATE","PDATE",3,,"Planting or sowing date","date","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PDATE","PLANTINGS",2602,1,,263
"transplant_date","TRDATE","TRDATE",4,,"Transplant date","date","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2013-04-05 chp",,,,1,,264
"planting_level_name","PL_NAME","PL_NAME",2,,"Planting level, name of treatment","text","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLNAME","PLANTINGS",2699,,,265
"local_season_name","PL_SEASON","PL_SEASON",5,,"Local name for planting season (e.g., Boro, Aman, Monsoon, etc.)","text","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2020-12-03, CHP",".",,,,,266
"planting_year","PLYR","PLYR",6,,"Planting year","year","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,,,267
"planting_day","PLDAY","PLDAY",7,,"Day of planting as day of year","day","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,0,366,268
"emergence_year","PLYRE","PLYRE",8,,"Year for date of emergence (growth stage)","number","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,,,,1,,269
"emergence_date","EDATE","EDATE",9,,"Date of emergence","date","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"EDATE","PLANTINGS",2603,,,270
"emergence_day","PLDOE","PLDOE",10,,"Day of year for date of emergence","number","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,,,,1,,271
"plant_pop_at_planting","PLPOP","PLPOP",11,,"Plant population at planting","number/m2","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PPOP","PLANTINGS",2604,0,,272
"plant_pop_at_emergence","PLPOE","PLPOE",12,,"Plant population at emergence","number/m2","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PPOE","PLANTINGS",2605,0,,273
"planting_material","PLMA","PLMA",13,,"Planting material","code","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,,,274
"planting_method","PLME","PLME",14,,"Planting method","code","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLME","PLANTINGS",2606,,,275
"planting_distribution","PLDS","PLDS",15,,"Planting distribution","code","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLDS","PLANTINGS",2607,,,276
"row_spacing","PLRS","PLRS",16,,"Distance between two adjacent rows","cm","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLRS","PLANTINGS",2608,0,,277
"plant_spacing","PLSP","PLSP",17,,"Spacing of plants in a row","cm","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2018-10-30 chp",".",,,0,,278
"row_direction","PLRD","PLRD",18,,"Row direction, degrees from N","arc_degrees","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLRD, PLOR","PLANTINGS",2609,0,359,279
"plants_per_hill","PLPH","PLPH",19,,"Plants per hill","number","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLPH","PLANTINGS",2614,,,280
"planting_depth","PLDP","PLDP",20,,"Depth of seed (or other planted material) relative to soil surface.","mm","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"mm or cm !!!","PLDP","PLANTINGS",2610,,,281
"planting_material_weight","PLMWT","PLMWT",21,,"Planting material weight","kg/ha","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PLWT","PLANTINGS",2611,0,,282
"transplant_age","PAGE","PAGE",22,,"Transplant age","day","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PAGE","PLANTINGS",2612,0,366,283
"planting_material_age","PLAGE","PLAGE",23,,"Planting material age (also used for dormancy adjustments)","day","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,0,366,284
"nursery_env_pl_material","PLENV","PLENV",24,,"Transplant nursery environment (mean temperature)","degree_C","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"PENV","PLANTINGS",2613,,,285
"length_sprout_material","PLSPL","PLSPL",25,,"Planting material sprout length","cm","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,"SPRL","PLANTINGS",2615,0,,286
"seedbed_density","NPLSB","NPLSB",26,,"Planting density in nursery seed bed","number/m2","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2013-11/19, CHP",".",,,0,,287
"germination","PLG%","PLGPC",27,,"Planting material germination","%","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,0,100,288
"planting_material_source","PLMSOURCE","PLMSOURCE",28,,"Source of the planting material","text","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,,".",,,,,289
"planting_notes","PL_NOTES","PL_NOTES",30,,"Additonal information describing a planting","text","text","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2020-06-09, CHP",".",,,,,290
"fertile_tiller_num","PLFTN","PLFTN",29,,"Fertile tiller number (sorghum)","number","single","EXPERIMENT","MANAGEMENT","PLANTINGS",,2061,"2013-06-07, CHP",".",,,,,291
"irrigation_level","IR","IR",1,,"Irrigation level in treatment structure","number","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,,"MI","IRRIGATION AND WATER MANAGEMENT",2701,,,292
"irrigation_level_name","IR_NAME","IR_NAME",2,,"Irrigation level name","text","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,,"IRNAME","IRRIGATION AND WATER MANAGEMENT",2709,,,293
"irrigation_notes","IR_NOTES","IR_NOTES",3,,"Additonal information describing an irrigation treatment","text","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,,,,,,,294
"irrig_applied","IRRIG","IRRIG",11,,"Indicates whether or not the field was irrigated","code","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,,,,,,,295
"irrigation_season","IR_TOT","IR_TOT",21,,"Irrigation, total amount over season","mm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,"Use when detailed irrigation information is lacking",,,,0,,296
"irrigation_applics_season","IR_#","IR_no",22,,"Irrigation applications, total number at end season","number","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS",,2071,"Use when detailed irrigation information is lacking",".",,,,,297
"irrigation_level","IR","IR",1,,"Irrigation level, links to IRRIGATIONS table","number","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".",,2751,,,298
"irrigation_date","IDATE","IDATE",2,,"Irrigation date","date","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,"IDATE","IRRIGATION AND WATER MANAGEMENT",2752,1,99365,299
"irrigation_year","IRYR","IRYR",2,1,"Irrigation or water management year","year","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,,,,,,300
"irrigation_day","IRDAY","IRDAY",3,1,"Irrigation day","day","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".",,,0,366,301
"irrigation_operation","IROP","IROP",4,,"Irrigation operation (e.g., furrow, sprinkler, drip…)","code","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,"IROP","IRRIGATION AND WATER MANAGEMENT",2753,,,302
"irrig_amount_depth","IRVAL","IRVAL",5,,"Irrigation amount, depth of water","mm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,"IRVAL","IRRIGATION AND WATER MANAGEMENT",2754,0,,303
"irrigation_applic_depth","IRADP","IRADP",6,,"Irrigation application depth (e.g., for depth to drip line)","cm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".",,,0,,304
"irrigation_H2O_N_conc","IRN%","IRNPC",7,,"Irrigation water nitrogen concentration","%","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".",,,0,,305
"bund_height","ABUND","ABUND",8,,"Bund height (e.g., for flooded rice)","mm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".",,,0,1000,306
"irrigation_operation_name","IROP_NAME","IROP_NAME",9,,"Name of irrigation operation (e.g., preplant, post-emergence)","text","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,".","IRRIGATION AND WATER MANAGEMENT",2711,,,307
"irrig_applic_comment","IRA_COMMENT","IRA_COMMENT",,,"Addiitonal information about a single irrigation application","text","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","IRRIGATION_APPLICATIONS",2072,,,,,,,308
"method_auto_applications","IAME","IAME",4,,"Method for automatic applications","code","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,".","IRRIGATION AND WATER MANAGEMENT",2707,,,309
"auto_irrig_amnt_applied","IAMT","IAMT",5,,"Irrigation amount, automatic application","mm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,".","IRRIGATION AND WATER MANAGEMENT",2708,0,,310
"irrigation_efficiency","IREFF","IREFF",6,,"Irrigation application efficiency as fraction (0 to 1)","unitless","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,"EFIR","IRRIGATION AND WATER MANAGEMENT",2702,0,1,311
"auto_irrig_growth_stg","IRSTG","IRSTG",7,,"Irrigation, growth stage, automatic appn","code","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,".",,,,,312
"auto_irrig_manag_depth","IRMDP","IRMDP",8,,"Irrigation management, reference soil depth for automatic application","cm","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,"IDEP","IRRIGATION AND WATER MANAGEMENT",2703,,,313
"autoirrig_threshold_H2O","IRTHR","IRTHR",9,,"Irrigation threshold water content for automatic application","%","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,"ITHR","IRRIGATION AND WATER MANAGEMENT",2704,,100,314
"autoirrigation_end_H2O","IREPT","IREPT",10,,"Irrigation, ending % avail, automatic application","%","single","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,"IEPT","IRRIGATION AND WATER MANAGEMENT",2705,,100,315
"autoirrigation_end_stage","IREND","IREND",,,"Irrigation, growth stage yo end automatic application","code","text","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",,,"IOFF","IRRIGATION AND WATER MANAGEMENT",2706,,,316
"auto_irrig_date","IADATE","IADATE",,,"Date to begin automatic irrigation","date","date","EXPERIMENT","MANAGEMENT","IRRIGATIONS","AUTOMATIC_IRRIG",2073,,,,,,,317
"fertilizer_level","FE","FE",1,,"Fertilizer level in treatment structure","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,,"MF","FERTILIZERS (INORGANIC)",2801,,,318
"fertilizer_level_name","FE_NAME","FE_NAME",2,,"Fertilizer level name","text","text","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,,"FERNAME","FERTILIZERS (INORGANIC)",2812,,,319
"fert_applied","FERTILIZER","FERTILIZER",4,,"Indicates whether or not fertilizer was applied (Y or N)","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,320
"fertilizer_season","FE_TOT","FE_TOT",21,,"Fertilizer, total amount over season","kg[fertilizer]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-06, CHP",,,,,,321
"fertilizer_material_season","FE_CD","FE_CD",22,,"Fertilizer material code (if only one type used per season)","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-06, CHP",,,,,,322
"nitrogen_season","FEN_TOT","FEN_TOT",23,,"Nitrogen, total amount over season, as elemental N","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,323
"phosphorus_season","FEP_TOT","FEP_TOT",24,,"Phosphorus, total amount over season, as elemental P","kg[P]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,324
"potassium_season","FEK_TOT","FEK_TOT",25,,"Potassium, total amount over season, as elemental K","kg[K]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,325
"sulfur_season","FES_TOT","FES_TOT",26,,"Sulfur, total amount over season, as elemental S","kg[S]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,326
"calcium_season","FECA_TOT","FECA_TOT",27,,"Calcium, total amount over season, as elemental Ca","kg[Ca]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,327
"magnesium_season","FEMG_TOT","FEMG_TOT",28,,"Magnesium, total amount over season, as elemental Mg","kg[Mg]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,328
"boron_season","FEB_TOT","FEB_TOT",29,,"Boron, total amount over season, as elemental B","kg[B]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,329
"zinc_season","FEZN_TOT","FEZN_TOT",30,,"Zinc, total amount over season, as elemental Zn","kg[Zn]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,330
"manganese_season","FEMN_TOT","FEMN_TOT",31,,"Manganese, total amount over season, as elemental Mg","kg[Mn]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,331
"iron_season","FEFE_TOT","FEFE_TOT",32,,"Iron, total amount over season, as elemental Fe","kg[Fe]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,332
"fertilizer_other_season","FEO_TOT","FEO_TOT",33,,"Other elements in applied fertilizer, total amount over season","kg[Element]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",,,,,,333
"fertiliz_code_other_elem","FEOCD_TOT","FEOCD_TOT",34,,"Fertilizer code for other elements","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"2020-05-05, CHP",".",,,,,334
"fert_#_tot","FE_#","FE_no",35,,"Total number of fertilizer applications over season","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,335
"nitrogen_applics_season","FEN_#","FEN_no",36,,"Nitrogen applications, total number at end season","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,336
"phosphorus_applics_season","FEP_#","FEP_no",37,,"Phosphorus applications, total number at end season","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,337
"potassium_applics_season","FEK_#","FEK_no",38,,"Potassium applications, total number at end season","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,"Use when detailed fertilizer information is lacking",,,,,,338
"fertilizer_notes","FE_NOTES","FE_NOTES",99,,"Fertilizer, comments or explanations of a given treatment","text","memo","EXPERIMENT","MANAGEMENT","FERTILIZERS",,2081,,,,,,,339
"fertilizer_level","FE","FE",1,,"Fertilizer level in treatment structure","number","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"MF","FERTILIZERS (INORGANIC)",2801,,,340
"fertilization_date","FEDATE","FEDATE",2,,"Fertilization date","date","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,".",,2802,,99365,341
"fertilizer_applic_year","FEYR","FEYR",3,1,"Fertilizer application year","year","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,".",,,,,342
"fertilizer_applic_day","FEDAY","FEDAY",4,1,"Fertilizer application day","doy","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,".",,,1,366,343
"fertilizer_material","FECD","FECD",5,,"Fertilizer material","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FMCD","FERTILIZERS (INORGANIC)",2803,,,344
"fertiliz_app_name","FECD_NAME","FECD_NAME",31,,"Name or notes for this fertilizer application","text","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,".",,,,,345
"fertilizer_applic_method","FEACD","FEACD",6,,"Fertilizer application method","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FACD","FERTILIZERS (INORGANIC)",2804,,,346
"application_depth_fert","FEDEP","FEDEP",7,,"Fertilizer application depth","cm","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FDEP","FERTILIZERS (INORGANIC)",2805,0,,347
"fertilizer_total_amount","FEAM","FEAM",8,,"Total amount of fertilizer applied","kg[fertilizer]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2020-04-22, CHP",,,,0,,348
"fertilizer_growth_stage","FESTG","FESTG",8.5,,"When fertilizer was applied in terms of growth stage","text","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2025-05-15, JWW",,,,,,349
"fertiliz_growth_stg_sys","FEGSS","FEGSS",10,,"System used to define growth stage (e.g., Zadoks)","text","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"JWW 2025-07-01",,,,,,350
"N_in_applied_fertilizer","FEAMN","FEAMN",11,,"Nitrogen (elemental) in applied fertilizer","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FAMN","FERTILIZERS (INORGANIC)",2806,0,,351
"NO3_applied_fertilizer","FENO3","FENO3",12,,"Nitrate in applied fertilizer, as elemental N","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2013-02-04, JWW",".",,,0,,352
"NH4_applied_fertilizer","FENH4","FENH4",13,,"Ammonium in applied fertilizer, as elemental N","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2013-02-04, JWW",".",,,0,,353
"Urea_applied_fertilizer","FEUREA","FEUREA",14,,"Urea in applied fertilizer, as elemental N","kg[N]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-11-26, CHP",".",,,0,,354
"phosphorus_applied_fert","FEAMP","FEAMP",15,,"Phosphorus (elemental) in applied fertilizer","kg[P]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FAMP","FERTILIZERS (INORGANIC)",2807,0,,355
"fertilizer_K_applied","FEAMK","FEAMK",16,,"Potassium (elemental) in applied fertilizer","kg[K]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"KAMK","FERTILIZERS (INORGANIC)",2808,0,,356
"S_in_applied_fertilizer","FEAMS","FEAMS",17,,"Sulfur (elemental) in applied fertilizer","kg[S]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",".",,,0,,357
"Ca_in_applied_fertilizer","FEAMC","FEAMC",18,,"Calcium (elemental) in applied fertilizer","kg[Ca]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FAMC","FERTILIZERS (INORGANIC)",2809,0,,358
"Mg_in_applied_fertilizer","FEAMM","FEAMM",19,,"Magnesium (elemental) in applied fertilizer","kg[Mg]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",,,,0,,359
"B_in_applied_fertilizer","FEAMB","FEAMB",20,,"Boron (elemental) in applied fertilizer","kg[B]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",,,,0,,360
"Zn_in_applied_fertilizer","FEAMZ","FEAMZ",21,,"Zinc (elemental) in applied fertilizer","kg[Zn]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",,,,0,,361
"Mn_in_applied_fertilizer","FEAMMN","FEAMMN",22,,"Manganese (elemental) in applied fertilizer","kg[Mn]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",,,,0,,362
"Fe_in_applied_fertilizer","FEAMFE","FEAMFE",23,,"Iron (elemental) in applied fertilizer","kg[Fe]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,"2019-06-17, CHP",".",,,0,,363
"other_elements_appl_fert","FEAMO","FEAMO",24,,"Other elements in applied fertilizer","kg[Element]/ha","single","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FAMO","FERTILIZERS (INORGANIC)",2810,0,,364
"fertiliz_code_other_elem","FEOCD","FEOCD",25,,"Fertilizer code for other elements","code","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,"FOCD","FERTILIZERS (INORGANIC)",2811,,,365
"fertiliz_applic_comment","FEA_COMMENT","FEA_COMMENT",99,,"Addiitonal information about a single fertilizer application","text","text","EXPERIMENT","MANAGEMENT","FERTILIZERS","FERTILIZER_APPLICS",2082,,,,,,,366
"org_materials_applic_lev","OM","OM",1,,"Organic materials application level","number","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS",,2091,,"MR","RESIDUES AND ORGANIC FERTILIZER",,,,367
"org_material_applic_name","OM_NAME","OM_NAME",2,,"Organic materials application name","text","text","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS",,2091,,"RENAME","RESIDUES AND ORGANIC FERTILIZER",2913,,,368
"org_material_applic_tot","OM_TOT","OM_TOT",3,,"Total seasonal organic materials application amount, dry weight basis","kg/ha","single","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS",,2091,"2013-3-1, chp",".",,,0,,369
"org_material_notes","OM_NOTES","OM_NOTES",99,,"Organic materials, extended comments on treatment(s)","text","memo","EXPERIMENT","MANAGEMENT","ORGANIC_MATERIALS",,2091,,,,,,,370
